1002_IEO_FEA_HI.wav|0.172,0,0.23000000000000012,0,0.323
1002_IWL_ANG_XX.wav|0.016666666666666666,0.4555555555555558,0,0,0
1002_IWW_NEU_XX.wav|0.19333333333333333,0,0,0,0.22111111111111112
1002_IEO_FEA_MD.wav|0.1111111111111111,0,0,0,0.13222222222222235
1002_IEO_SAD_LO.wav|0.24900000000000003,0,0,0.258,0.035
1002_WSI_NEU_XX.wav|0.51375,0,0,0,0
1002_IWL_DIS_XX.wav|0.2788888888888889,0.05777777777777778,0,0.11333333333333334,0.07333333333333333
1002_IWW_HAP_XX.wav|0,0.06,0.46749999999999975,0,0
1002_WSI_SAD_XX.wav|0.36199999999999977,0,0,0.049,0.148
1002_IEO_ANG_HI.wav|0,0.17,0.04111111111111111,0,0
1002_ITH_SAD_XX.wav|0.004285714285714286,0,0,0.04,0.10142857142857142
1002_IOM_ANG_XX.wav|0,0.617,0,0,0
1002_ITH_FEA_XX.wav|0.017,0,0,0.083,0.37300000000000005
1002_WSI_HAP_XX.wav|0.125,0.3175,0,0,0.08750000000000001
1002_TIE_ANG_XX.wav|0,0.51,0,0,0.19333333333333333
1002_TAI_SAD_XX.wav|0,0,0,0.18874999999999986,0.10375000000000001
1002_DFA_ANG_XX.wav|0.14,0.5799999999999997,0,0,0
1002_ITS_NEU_XX.wav|0.21666666666666667,0,0,0.09888888888888889,0.26333333333333336
1002_MTI_HAP_XX.wav|0.138888888888889,0,0.16777777777777766,0,0.188888888888889
1002_IWW_SAD_XX.wav|0.23333333333333334,0,0.05555555555555555,0.068888888888889,0.04555555555555556
1002_MTI_SAD_XX.wav|0.11400000000000002,0,0.077,0.019,0.089
1002_TIE_FEA_XX.wav|0,0.2259999999999999,0,0.052000000000000005,0.324
1002_IWW_ANG_XX.wav|0,0.2928571428571428,0,0,0.12714285714285714
1002_TIE_DIS_XX.wav|0.06222222222222223,0.12555555555555556,0.04111111111111111,0,0.03777777777777778
1002_IWW_DIS_XX.wav|0.1488888888888889,0.05444444444444444,0,0.03666666666666667,0.030000000000000002
1002_IEO_HAP_HI.wav|0,0,0.244,0,0.219
1002_ITH_HAP_XX.wav|0.0775,0,0.0975,0,0.295
1002_IWL_NEU_XX.wav|0.5100000000000002,0,0.1111111111111111,0.013333333333333332,0
1002_TAI_ANG_XX.wav|0.006666666666666666,0.21888888888888902,0,0,0
1002_IOM_HAP_XX.wav|0.5288888888888889,0,0,0.042222222222222223,0.09111111111111111
1002_TAI_HAP_XX.wav|0.21699999999999992,0.079,0.254,0.045,0
1002_DFA_FEA_XX.wav|0.10333333333333333,0,0,0,0.4277777777777778
1002_WSI_DIS_XX.wav|0,0.248,0,0.157,0.11300000000000002
1002_IWL_SAD_XX.wav|0.5349999999999997,0,0,0.06625,0
1002_TAI_NEU_XX.wav|0.3022222222222222,0,0,0.14111111111111102,0.08333333333333333
1002_IWL_HAP_XX.wav|0.3349999999999998,0,0.15,0,0
1002_IEO_DIS_MD.wav|0.053000000000000005,0.041999999999999996,0.062,0,0.29900000000000004
1002_IWW_FEA_XX.wav|0.119,0.047,0,0,0.366
1002_TAI_FEA_XX.wav|0.171111111111111,0,0,0.03666666666666667,0.21444444444444444
1002_MTI_DIS_XX.wav|0.060000000000000005,0.02,0,0.2490909090909091,0.2200000000000001
1002_TAI_DIS_XX.wav|0.20300000000000012,0.126,0,0,0.076
1002_MTI_FEA_XX.wav|0.15545454545454546,0.05545454545454545,0.08272727272727273,0.0990909090909091,0
1002_TIE_SAD_XX.wav|0,0.02,0,0.21625000000000014,0.18250000000000013
1002_MTI_ANG_XX.wav|0.08,0.105,0,0.06,0
1002_IEO_ANG_MD.wav|0,0.46799999999999997,0,0,0
1002_IEO_DIS_LO.wav|0.51,0,0,0.02,0
1002_ITH_NEU_XX.wav|0.5066666666666664,0,0.017777777777777778,0,0.034444444444444444
1002_ITS_DIS_XX.wav|0.101,0.092,0.098,0.17199999999999988,0.162
1002_ITS_SAD_XX.wav|0.14,0,0,0.14777777777777779,0.108888888888889
1002_WSI_ANG_XX.wav|0,0.62,0,0,0
1002_TSI_HAP_XX.wav|0,0,0.09666666666666666,0,0.27222222222222225
1002_IOM_SAD_XX.wav|0.542,0.027000000000000003,0,0.05500000000000001,0
1002_TSI_NEU_XX.wav|0.29700000000000004,0,0,0.08,0.128
1002_TIE_HAP_XX.wav|0,0.523,0,0.078,0
1002_ITH_DIS_XX.wav|0.035,0.04875,0,0.11125000000000013,0.0775
1003_TAI_ANG_XX.wav|0,0.12222222222222223,0.05777777777777778,0,0.4666666666666667
1003_IWL_DIS_XX.wav|0.5166666666666667,0,0,0,0.07666666666666667
1003_MTI_ANG_XX.wav|0.284,0.317,0,0,0
1003_IEO_HAP_HI.wav|0.121,0,0.198,0.118,0.031
1003_DFA_DIS_XX.wav|0.35700000000000004,0.11599999999999999,0,0.08,0
1003_ITS_DIS_XX.wav|0.006666666666666666,0,0,0.09888888888888889,0.3088888888888886
1003_IOM_SAD_XX.wav|0.15666666666666665,0,0,0.2644444444444444,0
1003_DFA_HAP_XX.wav|0.15375,0,0.18,0.15250000000000014,0
1003_MTI_SAD_XX.wav|0.33428571428571424,0,0,0.36285714285714304,0
1003_IWW_HAP_XX.wav|0,0,0.7190000000000001,0,0
1003_IEO_HAP_MD.wav|0.453,0,0.182,0,0
1003_ITS_FEA_XX.wav|0,0,0,0.308,0.20800000000000002
1003_IEO_DIS_MD.wav|0.2381818181818182,0,0.03909090909090909,0.12818181818181817,0.028181818181818183
1003_TSI_HAP_XX.wav|0.15625,0,0.14625,0.07875,0.10375000000000001
1003_TAI_HAP_XX.wav|0,0,0.19555555555555557,0.09333333333333332,0.36000000000000004
1003_IEO_DIS_LO.wav|0.4590909090909093,0.006363636363636364,0,0.07727272727272727,0
1003_IOM_NEU_XX.wav|0.36,0.027000000000000003,0.077,0.001,0.132
1003_MTI_DIS_XX.wav|0.06999999999999999,0,0.07285714285714286,0.2328571428571427,0.2285714285714286
1003_TSI_ANG_XX.wav|0,0.538,0,0,0
1003_IEO_HAP_LO.wav|0.5654545454545454,0,0.051818181818181826,0,0
1003_IWL_FEA_XX.wav|0.19222222222222235,0,0,0.1644444444444443,0.2155555555555557
1003_DFA_FEA_XX.wav|0.22111111111111098,0,0,0.14777777777777767,0.14222222222222236
1003_ITS_NEU_XX.wav|0.45999999999999996,0,0,0,0.0980000000000001
1003_TIE_NEU_XX.wav|0.5566666666666669,0,0,0,0
1003_WSI_SAD_XX.wav|0.28,0,0,0.35899999999999976,0
1003_ITH_FEA_XX.wav|0.145,0,0,0.402,0.10800000000000001
1003_IEO_ANG_HI.wav|0.043333333333333335,0.7344444444444445,0,0,0
1003_TSI_FEA_XX.wav|0,0.075,0,0,0.6087500000000002
1003_IWL_ANG_XX.wav|0,0.7190000000000001,0,0,0
1003_ITH_NEU_XX.wav|0.5449999999999997,0,0,0.065,0
1003_TIE_DIS_XX.wav|0.07285714285714286,0.22857142857142843,0.09428571428571429,0.05285714285714286,0
1003_WSI_ANG_XX.wav|0,0.8866666666666672,0,0,0
1003_IEO_SAD_HI.wav|0.28900000000000003,0,0,0.1490000000000001,0.144
1003_TAI_DIS_XX.wav|0.162,0.052000000000000005,0,0.04,0
1003_IOM_DIS_XX.wav|0.096,0,0,0.059,0
1003_IWW_DIS_XX.wav|0.1,0,0,0.072,0.25399999999999984
1003_ITH_ANG_XX.wav|0,0.41000000000000003,0,0,0.20875000000000016
1003_IWW_NEU_XX.wav|0.42125,0,0,0,0.1075
1003_TSI_DIS_XX.wav|0.3124999999999999,0.08375,0,0,0
1003_WSI_NEU_XX.wav|0.333,0.11400000000000002,0,0,0
1003_TSI_NEU_XX.wav|0.42,0.1,0,0,0.095
1003_ITS_SAD_XX.wav|0.03333333333333333,0,0,0.36000000000000004,0.13666666666666666
1003_TIE_ANG_XX.wav|0,0.5570000000000002,0,0,0
1003_IOM_ANG_XX.wav|0,0.5049999999999999,0,0,0
1003_IEO_NEU_XX.wav|0.677,0,0,0,0
1003_WSI_DIS_XX.wav|0.03777777777777778,0.29333333333333333,0,0.08777777777777779,0
1003_IOM_FEA_XX.wav|0.145,0,0,0.28875,0.10625
1003_ITS_ANG_XX.wav|0,0.34777777777777774,0,0,0.13333333333333333
1003_TIE_HAP_XX.wav|0.209,0,0.23000000000000004,0.019,0
1003_TIE_FEA_XX.wav|0.151,0,0,0,0.3450000000000001
1003_IEO_FEA_MD.wav|0.42444444444444474,0,0,0.11555555555555556,0
1003_IWW_ANG_XX.wav|0,0.6033333333333333,0,0,0.08777777777777779
1003_MTI_NEU_XX.wav|0.3879999999999998,0,0.041,0.124,0
1003_ITS_HAP_XX.wav|0.077,0,0.381,0.018,0.091
1003_WSI_FEA_XX.wav|0.13875,0.11125,0,0.32625,0.07875
1003_MTI_FEA_XX.wav|0.3222222222222222,0,0,0.22333333333333336,0.16555555555555557
1003_MTI_HAP_XX.wav|0.39100000000000024,0,0.069,0.046,0.08499999999999999
1003_ITH_SAD_XX.wav|0.489,0,0,0.121,0.11200000000000002
1003_TIE_SAD_XX.wav|0.14333333333333334,0,0,0.21666666666666667,0.15555555555555556
1003_IEO_SAD_LO.wav|0.36444444444444446,0,0,0.1311111111111111,0
1003_IEO_FEA_HI.wav|0.49,0,0,0.08750000000000001,0.07125000000000001
1003_IWL_SAD_XX.wav|0.2711111111111111,0,0,0.11222222222222222,0.04
1003_IOM_HAP_XX.wav|0.2589999999999999,0,0.29900000000000004,0.053000000000000005,0
1003_TSI_SAD_XX.wav|0.363,0,0,0.022,0.1959999999999999
1003_ITH_DIS_XX.wav|0.31,0,0,0.10700000000000001,0.11699999999999999
1003_IWW_FEA_XX.wav|0.005,0,0,0,0.4969999999999999
1003_IWL_HAP_XX.wav|0.2675,0,0,0.3250000000000001,0
1003_TAI_FEA_XX.wav|0.041,0,0,0.198,0.213
1003_IEO_ANG_LO.wav|0.1844444444444443,0.131111111111111,0,0,0
1003_WSI_HAP_XX.wav|0,0,0.0375,0.44125000000000003,0.06875
1004_WSI_NEU_XX.wav|0.32625,0.10375000000000001,0,0.0375,0
1004_IEO_DIS_MD.wav|0.19363636363636363,0,0,0.08272727272727273,0
1004_IEO_HAP_MD.wav|0.08333333333333333,0.015555555555555557,0.06888888888888889,0,0
1004_IEO_DIS_HI.wav|0.16545454545454555,0,0,0.04,0
1004_ITS_ANG_XX.wav|0.014444444444444446,0.2922222222222222,0,0,0
1004_WSI_HAP_XX.wav|0,0.0925,0.0775,0,0
1004_IWL_HAP_XX.wav|0.43500000000000005,0,0.187,0,0
1004_IEO_SAD_MD.wav|0.41,0,0,0.14636363636363636,0.053636363636363635
1004_IEO_HAP_HI.wav|0,0.12375,0.3,0,0.38625
1004_IEO_ANG_LO.wav|0,0.29818181818181844,0,0,0
1004_IWW_ANG_XX.wav|0,0.2863636363636364,0,0,0
1004_IWW_HAP_XX.wav|0.2736363636363637,0,0.19363636363636363,0,0.05818181818181818
1004_TIE_NEU_XX.wav|0.311,0,0,0.1299999999999999,0
1004_DFA_HAP_XX.wav|0.34500000000000003,0,0.42300000000000004,0,0
1004_TIE_FEA_XX.wav|0.21,0,0,0.0890909090909091,0.3209090909090909
1004_TSI_SAD_XX.wav|0.221,0,0,0.16799999999999998,0.153
1004_TAI_ANG_XX.wav|0,0.308,0,0,0
1004_DFA_NEU_XX.wav|0,0.137777777777778,0,0,0
1004_ITH_FEA_XX.wav|0.201,0,0,0,0.28700000000000003
1004_TIE_SAD_XX.wav|0.12636363636363626,0,0,0.357272727272727,0.034545454545454546
1004_ITH_NEU_XX.wav|0.617,0.022,0,0,0
1004_IEO_NEU_XX.wav|0.5370000000000004,0,0,0,0
1004_IOM_NEU_XX.wav|0.4618181818181815,0.01909090909090909,0.03636363636363637,0,0
1004_DFA_ANG_XX.wav|0,0.5933333333333333,0,0,0
1004_WSI_FEA_XX.wav|0.07285714285714286,0.025714285714285714,0,0.21,0.1
1004_IEO_DIS_LO.wav|0.45125,0,0,0.11,0
1004_IEO_FEA_LO.wav|0.251,0,0,0.08399999999999999,0
1004_IEO_FEA_HI.wav|0.21583333333333332,0,0,0.15333333333333324,0.1075
1004_TAI_SAD_XX.wav|0.183,0,0,0.1580000000000001,0.257
1004_IOM_HAP_XX.wav|0.3845454545454546,0,0.3399999999999998,0,0
1004_IWL_NEU_XX.wav|0.377777777777778,0,0.08666666666666667,0,0
1004_ITH_SAD_XX.wav|0.38,0,0,0.02375,0.05375
1004_TSI_NEU_XX.wav|0.6350000000000002,0,0,0,0.063
1004_IWL_SAD_XX.wav|0,0,0,0.589,0
1004_DFA_FEA_XX.wav|0.18777777777777777,0.06222222222222223,0.08555555555555555,0.07,0.052222222222222225
1004_WSI_DIS_XX.wav|0.059,0,0,0,0
1004_DFA_DIS_XX.wav|0,0.08399999999999999,0,0,0
1004_IEO_SAD_HI.wav|0.29454545454545455,0,0,0.17181818181818184,0.10363636363636365
1004_ITH_HAP_XX.wav|0.10777777777777778,0,0.12666666666666668,0,0.33555555555555555
1004_TAI_FEA_XX.wav|0.20666666666666667,0,0,0.16111111111111098,0.14444444444444446
1004_TIE_DIS_XX.wav|0.13375,0.02875,0,0,0
1004_MTI_FEA_XX.wav|0.23111111111111096,0,0,0.11888888888888899,0.14777777777777767
1004_TAI_DIS_XX.wav|0.28700000000000003,0,0,0,0
1004_TIE_ANG_XX.wav|0,0.8790000000000001,0,0,0
1004_IOM_FEA_XX.wav|0.3709999999999998,0,0,0.10300000000000001,0.068
1004_WSI_ANG_XX.wav|0,0.4988888888888886,0,0,0
1004_MTI_HAP_XX.wav|0.5918181818181816,0,0.024545454545454547,0.02909090909090909,0
1004_TSI_ANG_XX.wav|0,0.3070000000000003,0.05500000000000001,0,0.05500000000000001
1004_IEO_HAP_LO.wav|0.48600000000000004,0,0.015,0,0
1004_DFA_SAD_XX.wav|0.40888888888888913,0,0,0.15444444444444447,0
1004_ITH_DIS_XX.wav|0.07111111111111111,0,0,0.11666666666666667,0.18000000000000002
1004_TAI_HAP_XX.wav|0.3222222222222222,0,0.18333333333333335,0,0.09777777777777778
1004_MTI_NEU_XX.wav|0.5787499999999998,0,0,0.043750000000000004,0
1004_IWW_SAD_XX.wav|0.2381818181818182,0,0,0.0990909090909091,0.16363636363636364
1004_TSI_FEA_XX.wav|0.29666666666666663,0.03222222222222222,0.1111111111111111,0,0.043333333333333335
1004_IWW_NEU_XX.wav|0.39272727272727265,0,0,0,0.10636363636363635
1004_ITS_FEA_XX.wav|0.198,0,0.041999999999999996,0,0.33199999999999974
1004_TSI_DIS_XX.wav|0,0,0,0,0
1004_IWL_FEA_XX.wav|0.43100000000000005,0,0,0.018,0.019
1004_IEO_FEA_MD.wav|0.26333333333333336,0.06222222222222223,0,0,0.02
1004_IOM_DIS_XX.wav|0.38500000000000023,0,0,0,0.041999999999999996
1004_ITS_HAP_XX.wav|0.3175,0,0.13249999999999987,0,0
1004_IWL_ANG_XX.wav|0,0.6155555555555555,0,0,0
1004_WSI_SAD_XX.wav|0.3700000000000003,0,0.05333333333333333,0,0.04777777777777778
1004_MTI_DIS_XX.wav|0.3333333333333333,0,0,0.14444444444444446,0.06777777777777777
1004_MTI_SAD_XX.wav|0.08,0,0,0.4488888888888888,0
1004_IWL_DIS_XX.wav|0.16666666666666666,0,0.01888888888888889,0.051111111111111114,0
1004_ITS_SAD_XX.wav|0.1,0,0,0.332,0.23500000000000001
1004_IEO_ANG_HI.wav|0,0.851,0,0,0
1004_IOM_SAD_XX.wav|0.2572727272727271,0,0,0.1309090909090909,0
1005_IWW_HAP_XX.wav|0.3225,0,0.08374999999999988,0,0.17875
1005_IWW_FEA_XX.wav|0.11,0,0,0.18444444444444447,0.14333333333333334
1005_IEO_NEU_XX.wav|0.7314285714285711,0,0,0,0
1005_IEO_SAD_LO.wav|0.42000000000000004,0,0,0.05500000000000001,0
1005_IOM_ANG_XX.wav|0,0.626,0,0,0
1005_MTI_FEA_XX.wav|0.1929999999999999,0,0,0.1569999999999999,0.16
1005_WSI_SAD_XX.wav|0.233,0,0,0.184,0
1005_ITH_DIS_XX.wav|0.15250000000000014,0.07125000000000001,0,0.0075,0
1005_IEO_ANG_HI.wav|0,0.7219999999999998,0,0,0
1005_ITH_NEU_XX.wav|0.5277777777777781,0,0,0.05444444444444444,0.04111111111111111
1005_TSI_ANG_XX.wav|0,0.1844444444444443,0.08333333333333333,0,0.21666666666666667
1005_IWW_NEU_XX.wav|0.4722222222222222,0,0,0,0.10555555555555568
1005_TAI_ANG_XX.wav|0.092,0.18,0,0.08399999999999999,0
1005_WSI_NEU_XX.wav|0.06090909090909091,0.17545454545454545,0,0.028181818181818183,0
1005_ITH_SAD_XX.wav|0.39111111111111113,0.007777777777777778,0,0.07777777777777778,0.05666666666666667
1005_IEO_ANG_LO.wav|0.34199999999999997,0,0,0.076,0
1005_MTI_NEU_XX.wav|0.4,0,0,0.13999999999999999,0
1005_TSI_DIS_XX.wav|0.11636363636363636,0,0.007272727272727273,0,0
1005_DFA_ANG_XX.wav|0.05,0.48111111111111143,0,0,0
1005_IEO_FEA_MD.wav|0.3829999999999998,0,0,0,0.08499999999999999
1005_TIE_DIS_XX.wav|0.16833333333333333,0.02,0,0,0
1005_IEO_SAD_HI.wav|0.5690000000000001,0,0,0.039,0
1005_IEO_HAP_HI.wav|0.03888888888888889,0,0.5766666666666663,0,0
1005_ITH_ANG_XX.wav|0.13375,0.23,0,0,0
1005_IWW_DIS_XX.wav|0.252,0.052000000000000005,0,0.037,0.037
1005_TSI_FEA_XX.wav|0,0,0,0,0.5455555555555556
1005_DFA_NEU_XX.wav|0.4879999999999999,0,0,0,0.052000000000000005
1005_IEO_FEA_HI.wav|0.08,0.016666666666666666,0.14555555555555555,0,0.29555555555555557
1005_WSI_ANG_XX.wav|0,0.6444444444444448,0,0,0
1005_ITH_HAP_XX.wav|0.42666666666666664,0,0.12444444444444445,0,0
1005_IEO_SAD_MD.wav|0.28000000000000025,0,0,0.229,0
1005_ITH_FEA_XX.wav|0.055,0,0,0.03125,0.3437499999999997
1005_TIE_FEA_XX.wav|0.09000000000000001,0.2788888888888889,0,0,0.1388888888888889
1005_WSI_HAP_XX.wav|0.22125,0.10750000000000012,0.1575,0,0
1005_IOM_FEA_XX.wav|0.245,0,0,0.20625000000000002,0
1005_IEO_HAP_MD.wav|0.3844444444444444,0.016666666666666666,0.1788888888888889,0.05444444444444444,0
1005_ITS_DIS_XX.wav|0.159,0,0,0.051000000000000004,0.048
1005_DFA_HAP_XX.wav|0.314,0.0879999999999999,0.045,0,0.031
1005_DFA_DIS_XX.wav|0,0.25249999999999984,0,0,0
1005_IEO_DIS_LO.wav|0.6530000000000002,0,0,0,0.022
1005_TAI_NEU_XX.wav|0.5975,0,0,0.035,0
1005_MTI_HAP_XX.wav|0.42100000000000026,0.004,0.10500000000000001,0,0.031
1005_TSI_NEU_XX.wav|0.7219999999999998,0,0,0,0.034
1005_TIE_HAP_XX.wav|0.04,0,0.42142857142857143,0.047142857142857146,0
1005_IEO_ANG_MD.wav|0,0.30500000000000005,0,0,0
1005_MTI_ANG_XX.wav|0,0.3120000000000002,0.081,0,0
1005_TSI_SAD_XX.wav|0.06,0.023,0,0.069,0.20199999999999987
1005_MTI_SAD_XX.wav|0.529,0,0,0.011,0.065
1005_ITS_FEA_XX.wav|0.141,0,0,0.069,0.184
1005_DFA_SAD_XX.wav|0.6810000000000003,0,0,0,0
1005_MTI_DIS_XX.wav|0.41599999999999976,0,0,0.1,0
1005_IWL_NEU_XX.wav|0.6688888888888891,0,0,0,0
1005_IWW_SAD_XX.wav|0.45125,0,0,0,0
1005_IWW_ANG_XX.wav|0.03090909090909091,0.11272727272727273,0,0,0.16181818181818183
1005_IEO_FEA_LO.wav|0.5577777777777777,0,0,0.04555555555555556,0
1005_IWL_SAD_XX.wav|0.52,0,0.022727272727272728,0,0.04727272727272727
1005_ITS_HAP_XX.wav|0.20777777777777767,0,0.417777777777778,0,0
1005_TAI_SAD_XX.wav|0.26500000000000024,0,0.032,0.129,0.05600000000000001
1005_IOM_SAD_XX.wav|0.24444444444444433,0,0,0.18777777777777777,0
1005_TAI_DIS_XX.wav|0,0,0,0,0.04
1005_IWL_ANG_XX.wav|0.192,0.327,0.079,0,0
1005_ITS_SAD_XX.wav|0.41111111111111137,0,0,0.15000000000000002,0
1005_TAI_HAP_XX.wav|0.2288888888888889,0,0.37444444444444447,0,0
1005_ITS_NEU_XX.wav|0.5066666666666664,0,0,0.1611111111111111,0
1005_IOM_HAP_XX.wav|0,0,0.7183333333333329,0,0
1005_ITS_ANG_XX.wav|0.15,0,0.23125000000000015,0,0
1005_IEO_DIS_HI.wav|0.158,0.049,0,0.07,0
1005_TIE_ANG_XX.wav|0,0.43777777777777804,0,0,0
1005_TSI_HAP_XX.wav|0.1788888888888889,0,0.3522222222222222,0,0.08222222222222222
